,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_mstable,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
9270,1000000,buy,2020-08-14,,100.0,,,,,,,1.0057045801716749,23:19:35.840688
9271,1500000,buy,2020-08-14,,100.0,,,,,,,1.0058048874077556,23:19:36.842695
9272,10000,sell,2020-08-14,,,20.0,,,,50.0,30.0,1.0105604114180975,23:19:37.397822
9273,25000,sell,2020-08-14,,,,,,,42.0,58.0,1.0080512824757648,23:19:38.626705
9274,50000,sell,2020-08-14,27.0,,,,,,23.0,50.0,1.006773404178342,23:19:39.887007
9275,100000,sell,2020-08-14,64.0,,,,,,11.0,25.0,1.0060257200131648,23:19:41.126641
9276,200000,sell,2020-08-14,72.0,,,,,,6.0,22.0,1.0056336601278903,23:19:42.768712
9277,500000,sell,2020-08-14,89.0,,,,,,2.0,9.0,1.0053241448735775,23:19:44.010655
9278,1000000,sell,2020-08-14,85.0,,,,10.0,,1.0,4.0,1.0051224143750814,23:19:44.730376
9279,1500000,sell,2020-08-14,74.0,16.0,,,6.0,,1.0,3.0,1.0049767422020752,23:19:45.309698
9280,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0051988084002756,23:19:52.778573
9281,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0054282297806736,23:19:53.399635
9282,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0054781589240636,23:19:55.379150
9283,100000,buy,2020-08-14,,100.0,,,,,,,1.0055328993303851,23:19:56.628038
9284,200000,buy,2020-08-14,,100.0,,,,,,,1.0055514373693235,23:19:57.905342
9285,500000,buy,2020-08-14,,100.0,,,,,,,1.0056078435769475,23:19:58.616145
9286,1000000,buy,2020-08-14,,100.0,,,,,,,1.0057045800995983,23:19:59.339667
9287,1500000,buy,2020-08-14,,100.0,,,,,,,1.0058048873328957,23:20:00.635482
9288,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:20:01.500580
9289,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:20:03.681175
9290,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061433613566828,23:20:05.058217
9291,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057089766413325,23:20:06.349302
9292,200000,sell,2020-08-14,76.0,,,,,,2.0,22.0,1.0054731499174718,23:20:07.142553
9293,500000,sell,2020-08-14,90.0,,,,,,1.0,9.0,1.00525985872854,23:20:07.984127
9294,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050836371282574,23:20:09.383739
9295,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.0049310554953328,23:20:10.574696
9296,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0049669383963147,23:20:14.102399
9297,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0051835507783844,23:20:15.392250
9298,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0052305690407803,23:20:16.194951
9299,100000,buy,2020-08-14,,100.0,,,,,,,1.0052819827130404,23:20:17.455318
9300,200000,buy,2020-08-14,,100.0,,,,,,,1.0052989167960629,23:20:18.750520
9301,500000,buy,2020-08-14,,100.0,,,,,,,1.0053504131874227,23:20:20.075108
9302,1000000,buy,2020-08-14,,100.0,,,,,,,1.0054386264894106,23:20:21.353899
9303,1500000,buy,2020-08-14,,100.0,,,,,,,1.0055299589840732,23:20:22.508684
9304,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:20:23.456085
9305,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:20:24.004021
9306,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061433613566828,23:20:25.955628
9307,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057089766413325,23:20:26.704538
9308,200000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0054643193886488,23:20:27.555047
9309,500000,sell,2020-08-14,91.0,,,,,,,9.0,1.0052500332111212,23:20:28.879107
9310,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050836371282574,23:20:30.165019
9311,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.0049310554953328,23:20:31.170968
9312,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.004671361748409,23:20:46.578681
9313,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.004871665027666,23:20:47.834709
9314,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.004915002683209,23:20:48.500087
9315,100000,buy,2020-08-14,,100.0,,,,,,,1.0049622134323415,23:20:49.840679
9316,200000,buy,2020-08-14,,100.0,,,,,,,1.0049771745459013,23:20:50.577907
9317,500000,buy,2020-08-14,,100.0,,,,,,,1.005022636742546,23:20:52.008835
9318,1000000,buy,2020-08-14,,100.0,,,,,,,1.005100393380682,23:20:53.342137
9319,1500000,buy,2020-08-14,,100.0,,,,,,,1.0051807401915414,23:20:54.266933
9320,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:20:55.023770
9321,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:20:56.240540
9322,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061434004000316,23:20:57.508534
9323,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057090366673185,23:20:58.705753
9324,200000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0054643815726727,23:20:59.996983
9325,500000,sell,2020-08-14,91.0,,,,,,,9.0,1.0052501054849863,23:21:00.866805
9326,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050837039037408,23:21:02.248483
9327,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.004931124169616,23:21:03.656606
9328,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.004671371819961,23:21:11.431928
9329,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.004871675650096,23:21:12.899235
9330,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049150026590272,23:21:14.064577
9331,100000,buy,2020-08-14,,100.0,,,,,,,1.0049622134078284,23:21:14.836685
9332,200000,buy,2020-08-14,,100.0,,,,,,,1.004977174521219,23:21:16.364595
9333,500000,buy,2020-08-14,,100.0,,,,,,,1.0050245425055977,23:21:17.661096
9334,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051023301859194,23:21:18.752150
9335,1500000,buy,2020-08-14,,100.0,,,,,,,1.005182709067314,23:21:19.433460
9336,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:21:20.742910
9337,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:21:21.390495
9338,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061434004000316,23:21:22.131512
9339,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057090366673185,23:21:22.986730
9340,200000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0054643815726727,23:21:23.719942
9341,500000,sell,2020-08-14,91.0,,,,,,,9.0,1.0052501054849863,23:21:24.484125
9342,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050837039037408,23:21:25.201319
9343,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.004931124169616,23:21:25.810293
9344,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.004673115793365,23:21:32.095248
9345,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0048735149925792,23:21:33.397425
9346,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049168623847637,23:21:34.105481
9347,100000,buy,2020-08-14,,100.0,,,,,,,1.00496409506965,23:21:35.220477
9348,200000,buy,2020-08-14,,100.0,,,,,,,1.0049790621571257,23:21:36.254561
9349,500000,buy,2020-08-14,,100.0,,,,,,,1.0050245425055977,23:21:37.193033
9350,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051023301859194,23:21:38.370048
9351,1500000,buy,2020-08-14,,100.0,,,,,,,1.005182709067314,23:21:39.173079
9352,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:21:40.371839
9353,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:21:41.706211
9354,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061434004000316,23:21:43.030231
9355,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057090366673185,23:21:43.664157
9356,200000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0054643815726727,23:21:44.935850
9357,500000,sell,2020-08-14,91.0,,,,,,,9.0,1.0052501054849863,23:21:45.833644
9358,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050837039037408,23:21:46.577884
9359,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.004931124169616,23:21:48.059227
9360,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0045896187154661,23:22:04.599006
9361,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0047854288621432,23:22:05.992053
9362,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0048277612050958,23:22:06.866762
9363,100000,buy,2020-08-14,,100.0,,,,,,,1.0048738631482754,23:22:08.235870
9364,200000,buy,2020-08-14,,100.0,,,,,,,1.0048883844009227,23:22:09.071789
9365,500000,buy,2020-08-14,,100.0,,,,,,,1.0049325039509032,23:22:10.321652
9366,1000000,buy,2020-08-14,,100.0,,,,,,,1.0050079431164087,23:22:11.388520
9367,1500000,buy,2020-08-14,,100.0,,,,,,,1.0050858673645076,23:22:12.814646
9368,10000,sell,2020-08-14,,,,,,,10.0,90.0,1.0087929302015677,23:22:14.129747
9369,25000,sell,2020-08-14,,,,,,,4.0,96.0,1.006976341680627,23:22:15.169410
9370,50000,sell,2020-08-14,48.0,,,,,,2.0,50.0,1.0061434004000316,23:22:16.365515
9371,100000,sell,2020-08-14,74.0,,,,,,1.0,25.0,1.0057090366673185,23:22:17.662051
9372,200000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0054643815726727,23:22:18.427351
9373,500000,sell,2020-08-14,91.0,,,,,,,9.0,1.0052501054849863,23:22:19.592310
9374,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0050837039037408,23:22:20.907417
9375,1500000,sell,2020-08-14,91.0,,,,6.0,,,3.0,1.004931124169616,23:22:21.525418
9376,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0045896187154661,23:22:26.796276
9377,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0047854288621432,23:22:28.106141
9378,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0048277612050958,23:22:29.648566
9379,100000,buy,2020-08-14,,100.0,,,,,,,1.0049972992801912,23:22:31.101557
9380,200000,buy,2020-08-14,,100.0,,,,,,,1.0050124112615124,23:22:31.807598
9381,500000,buy,2020-08-14,,100.0,,,,,,,1.005058333412632,23:22:32.539544
9382,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051368820134747,23:22:33.915141
9383,1500000,buy,2020-08-14,,100.0,,,,,,,1.005218278191528,23:22:34.684661
9384,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.008458639550817,23:22:35.411591
9385,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0068347915521196,23:22:36.719387
9386,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.0060292041387038,23:22:37.461675
9387,100000,sell,2020-08-14,55.0,,,,,,,45.0,1.0055199354623707,23:22:38.832299
9388,200000,sell,2020-08-14,30.0,,,,47.0,,,23.0,1.0052615338259887,23:22:40.005145
9389,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.005055357592052,23:22:40.798712
9390,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.004862654596462,23:22:42.247304
9391,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047007282142775,23:22:43.560181
9392,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047040561556075,23:22:49.056634
9393,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049061531775272,23:22:50.603622
9394,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049498719185037,23:22:51.233199
9395,100000,buy,2020-08-14,,100.0,,,,,,,1.0049975137375287,23:22:51.878278
9396,200000,buy,2020-08-14,,100.0,,,,,,,1.0050126263754111,23:22:53.020249
9397,500000,buy,2020-08-14,,100.0,,,,,,,1.0050585505161163,23:22:53.657262
9398,1000000,buy,2020-08-14,,100.0,,,,,,,1.005137102523947,23:22:55.329734
9399,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052182781543961,23:22:56.589359
9400,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.008458639550817,23:22:57.261207
9401,25000,sell,2020-08-14,54.0,,,,,,2.0,44.0,1.006442384598928,23:22:58.443361
9402,50000,sell,2020-08-14,77.0,,,,,,1.0,22.0,1.0057344002747206,23:22:59.445750
9403,100000,sell,2020-08-14,61.0,,,,28.0,,,11.0,1.0053644219242983,23:23:00.216340
9404,200000,sell,2020-08-14,44.0,,,,50.0,,,6.0,1.005182605284978,23:23:01.598649
9405,500000,sell,2020-08-14,78.0,,,,20.0,,,2.0,1.0050097789573045,23:23:02.964634
9406,1000000,sell,2020-08-14,89.0,,,,10.0,,,1.0,1.0048329931591615,23:23:04.355124
9407,1500000,sell,2020-08-14,92.0,,,,7.0,,,1.0,1.0046724789625485,23:23:05.656434
9408,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.004703945967155,23:23:22.473329
9409,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049060369580851,23:23:23.982089
9410,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.004949754402838,23:23:24.759529
9411,100000,buy,2020-08-14,,100.0,,,,,,,1.0049973948188495,23:23:25.940207
9412,200000,buy,2020-08-14,,100.0,,,,,,,1.0050125070458384,23:23:27.185607
9413,500000,buy,2020-08-14,,100.0,,,,,,,1.0050584299427576,23:23:27.968213
9414,1000000,buy,2020-08-14,,100.0,,,,,,,1.005136979816671,23:23:28.544321
9415,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052181532692073,23:23:29.746557
9416,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:23:31.093542
9417,25000,sell,2020-08-14,30.0,,,,,,2.0,68.0,1.0067226726979321,23:23:31.850406
9418,50000,sell,2020-08-14,65.0,,,,,,1.0,34.0,1.0058763843932739,23:23:32.592919
9419,100000,sell,2020-08-14,61.0,,,,22.0,,,17.0,1.0054363494242984,23:23:33.240239
9420,200000,sell,2020-08-14,41.0,,,,50.0,,,9.0,1.0052162105356366,23:23:34.551569
9421,500000,sell,2020-08-14,77.0,,,,20.0,,,3.0,1.005023444141727,23:23:36.124672
9422,1000000,sell,2020-08-14,88.0,,,,10.0,,,2.0,1.0048390275343675,23:23:37.568499
9423,1500000,sell,2020-08-14,92.0,,,,7.0,,,1.0,1.0046784018092152,23:23:38.426564
9424,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.004703945967155,23:23:44.581143
9425,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049060369580851,23:23:45.111552
9426,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.004949754402838,23:23:45.693543
9427,100000,buy,2020-08-14,,100.0,,,,,,,1.0049973948188495,23:23:47.258983
9428,200000,buy,2020-08-14,,100.0,,,,,,,1.0050125070458384,23:23:47.879013
9429,500000,buy,2020-08-14,,100.0,,,,,,,1.0050584299427576,23:23:49.021619
9430,1000000,buy,2020-08-14,,100.0,,,,,,,1.005136979816671,23:23:49.543599
9431,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052181532692073,23:23:50.245680
9432,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:23:51.525681
9433,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:23:52.728535
9434,50000,sell,2020-08-14,11.0,,,,,,1.0,88.0,1.0062625031538825,23:23:53.401602
9435,100000,sell,2020-08-14,56.0,,,,,,,44.0,1.005636275345116,23:23:53.954457
9436,200000,sell,2020-08-14,30.0,,,,48.0,,,22.0,1.0053206738259886,23:23:55.343655
9437,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.005077104272052,23:23:56.781487
9438,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0048729890771548,23:23:57.470083
9439,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047079771076106,23:23:58.754577
9440,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047039459387683,23:24:07.194420
9441,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.004906036928129,23:24:08.125805
9442,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049497543725219,23:24:09.377871
9443,100000,buy,2020-08-14,,100.0,,,,,,,1.0049973947881186,23:24:10.122788
9444,200000,buy,2020-08-14,,100.0,,,,,,,1.0050125070148954,23:24:12.198425
9445,500000,buy,2020-08-14,,100.0,,,,,,,1.005058429911165,23:24:13.592829
9446,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051369797839522,23:24:14.530787
9447,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052181532353042,23:24:15.848263
9448,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:24:16.599156
9449,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:24:17.380949
9450,50000,sell,2020-08-14,11.0,,,,,,1.0,88.0,1.0062625031538825,23:24:18.171305
9451,100000,sell,2020-08-14,56.0,,,,,,,44.0,1.005636275345116,23:24:19.515062
9452,200000,sell,2020-08-14,30.0,,,,48.0,,,22.0,1.0053206738259886,23:24:20.476311
9453,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.005077104272052,23:24:21.964199
9454,1000000,sell,2020-08-14,86.0,,,,10.0,,,4.0,1.0048729890771548,23:24:22.603295
9455,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047079771076106,23:24:23.225245
9456,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047039458955127,23:24:39.449584
9457,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.004906036882482,23:24:40.306539
9458,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049497543263262,23:24:41.243423
9459,100000,buy,2020-08-14,,100.0,,,,,,,1.0049973947412905,23:24:41.845018
9460,200000,buy,2020-08-14,,100.0,,,,,,,1.0050125069677438,23:24:42.577533
9461,500000,buy,2020-08-14,,100.0,,,,,,,1.0050584298630239,23:24:43.858310
9462,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051369797340948,23:24:45.418387
9463,1500000,buy,2020-08-14,,100.0,,,,,,,1.005218153183642,23:24:46.911955
9464,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:24:48.029176
9465,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:24:49.879791
9466,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.0062739641387037,23:24:50.618847
9467,100000,sell,2020-08-14,55.0,,,,,,,45.0,1.0056423154623706,23:24:51.213863
9468,200000,sell,2020-08-14,30.0,,,,47.0,,,23.0,1.0053227238259888,23:24:52.324641
9469,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.005079833592052,23:24:52.858879
9470,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.0048748925964621,23:24:54.141304
9471,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.004708886880944,23:24:54.951310
9472,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047039458549603,23:25:00.407493
9473,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049060368396878,23:25:01.917976
9474,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.004949754283018,23:25:02.844498
9475,100000,buy,2020-08-14,,100.0,,,,,,,1.0049973946973891,23:25:04.282357
9476,200000,buy,2020-08-14,,100.0,,,,,,,1.0050125069235394,23:25:05.686316
9477,500000,buy,2020-08-14,,100.0,,,,,,,1.0050584298178915,23:25:07.127470
9478,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051369796873537,23:25:08.432405
9479,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052181531352091,23:25:09.366475
9480,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:25:10.386261
9481,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:25:11.684659
9482,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.0062739682391129,23:25:12.981809
9483,100000,sell,2020-08-14,55.0,,,,,,,45.0,1.0056402464817458,23:25:13.718716
9484,200000,sell,2020-08-14,27.0,,,,50.0,,,23.0,1.0053216355232157,23:25:15.130087
9485,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.0050771811973138,23:25:15.929460
9486,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.004871752660169,23:25:16.751301
9487,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047055988391873,23:25:18.088844
9488,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047041996522625,23:25:23.908304
9489,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049063045894497,23:25:25.141194
9490,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049500251210943,23:25:26.555346
9491,100000,buy,2020-08-14,,100.0,,,,,,,1.004997668978127,23:25:27.287543
9492,200000,buy,2020-08-14,,100.0,,,,,,,1.005012782569805,23:25:28.307620
9493,500000,buy,2020-08-14,,100.0,,,,,,,1.0050587096326369,23:25:29.947248
9494,1000000,buy,2020-08-14,,100.0,,,,,,,1.0051372666981502,23:25:31.245097
9495,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052184476698174,23:25:32.225446
9496,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:25:33.558271
9497,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:25:34.263957
9498,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.006273625179158,23:25:35.048315
9499,100000,sell,2020-08-14,55.0,,,,,,,45.0,1.0056402464817458,23:25:36.331867
9500,200000,sell,2020-08-14,27.0,,,,50.0,,,23.0,1.0053216355232157,23:25:37.598167
9501,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.0050771811973138,23:25:39.024540
9502,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.004871752660169,23:25:39.759330
9503,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047055988391873,23:25:40.547235
9504,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047041996157609,23:25:55.856780
9505,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.00490630455093,23:25:57.175753
9506,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049500250821117,23:25:58.351368
9507,100000,buy,2020-08-14,,100.0,,,,,,,1.0049976689386109,23:25:59.630444
9508,200000,buy,2020-08-14,,100.0,,,,,,,1.0050127825300157,23:26:00.175320
9509,500000,buy,2020-08-14,,100.0,,,,,,,1.0050587095920125,23:26:01.629009
9510,1000000,buy,2020-08-14,,100.0,,,,,,,1.005137266656078,23:26:03.484590
9511,1500000,buy,2020-08-14,,100.0,,,,,,,1.005218447626222,23:26:04.633363
9512,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:26:06.036778
9513,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:26:07.363298
9514,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.006273625179158,23:26:08.822627
9515,100000,sell,2020-08-14,55.0,,,,,,,45.0,1.0056402464817458,23:26:09.704868
9516,200000,sell,2020-08-14,27.0,,,,50.0,,,23.0,1.0053216355232157,23:26:11.069626
9517,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.0050771811973138,23:26:12.234553
9518,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.004871752660169,23:26:13.371513
9519,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.0047055988391873,23:26:14.664288
9520,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047041995684436,23:26:19.045461
9521,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049063044967173,23:26:20.233886
9522,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049500250272472,23:26:21.941322
9523,100000,buy,2020-08-14,,100.0,,,,,,,1.0049976688829954,23:26:22.745561
9524,200000,buy,2020-08-14,,100.0,,,,,,,1.005012782474016,23:26:23.927849
9525,500000,buy,2020-08-14,,100.0,,,,,,,1.0050587095348376,23:26:24.507216
9526,1000000,buy,2020-08-14,,100.0,,,,,,,1.005137266596865,23:26:25.889559
9527,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052184475648656,23:26:26.666174
9528,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:26:27.973797
9529,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:26:28.815356
9530,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.006272618990779,23:26:30.142919
9531,100000,sell,2020-08-14,37.0,,,,18.0,,,45.0,1.0056351433539275,23:26:30.772639
9532,200000,sell,2020-08-14,27.0,,,,50.0,,,23.0,1.0053186226654127,23:26:31.904564
9533,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.0050693484675732,23:26:33.199394
9534,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.0048625469678947,23:26:34.480557
9535,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.004696027889536,23:26:36.155251
9536,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047041995427572,23:26:41.410843
9537,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049063044738906,23:26:42.164376
9538,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049500250041463,23:26:43.575104
9539,100000,buy,2020-08-14,,100.0,,,,,,,1.0049976688595783,23:26:44.437453
9540,200000,buy,2020-08-14,,100.0,,,,,,,1.0050127824504373,23:26:45.289460
9541,500000,buy,2020-08-14,,100.0,,,,,,,1.005058709510764,23:26:46.589880
9542,1000000,buy,2020-08-14,,100.0,,,,,,,1.005137266571933,23:26:47.440202
9543,1500000,buy,2020-08-14,,100.0,,,,,,,1.0052184475390311,23:26:48.107002
9544,10000,sell,2020-08-14,,,,,,,3.0,97.0,1.0084775577508172,23:26:49.567698
9545,25000,sell,2020-08-14,,,,,,,1.0,99.0,1.0070364710521198,23:26:50.964349
9546,50000,sell,2020-08-14,9.0,,,,,,1.0,90.0,1.006272618990779,23:26:52.266683
9547,100000,sell,2020-08-14,37.0,,,,18.0,,,45.0,1.0056351433539275,23:26:53.672965
9548,200000,sell,2020-08-14,27.0,,,,50.0,,,23.0,1.0053186226654127,23:26:54.991877
9549,500000,sell,2020-08-14,71.0,,,,20.0,,,9.0,1.0050693484675732,23:26:55.718098
9550,1000000,sell,2020-08-14,85.0,,,,10.0,,,5.0,1.0048625469678947,23:26:56.383927
9551,1500000,sell,2020-08-14,90.0,,,,7.0,,,3.0,1.004696027889536,23:26:57.554438
9552,10000,buy,2020-08-14,,93.0,,7.0,,,,,1.0047041995387014,23:27:15.677531
9553,25000,buy,2020-08-14,,98.0,,2.0,,,,,1.0049063044696107,23:27:16.422457
9554,50000,buy,2020-08-14,,99.0,,1.0,,,,,1.0049500249998151,23:27:17.287381
9555,100000,buy,2020-08-14,,100.0,,,,,,,1.0049976688551876,23:27:18.076080
9556,200000,buy,2020-08-14,,100.0,,,,,,,1.0050127824460162,23:27:19.063482
9557,500000,buy,2020-08-14,,100.0,,,,,,,1.0050587095062502,23:27:19.935267
